spots_genename,spots_coords_1,spots_coords_2,spots_score,idx
Aldoc,14841,23815,0.978837463153013,3135
Cplx2,14454,23816,0.969697637261808,506
Aldoc,14448,23817,0.984383056235683,506
Slc24a2,14628,23817,0.984011033029708,3135
Plp1,14635,23817,0.964205512594159,510
Cplx2,14547,23820,0.929972249586594,521
Plp1,14637,23820,0.957211098428644,510
Enpp2,14929,23820,0.976458141813873,3135
Cryab,14731,23821,0.987184148844815,3135
Gap43,14125,23822,0.956489054224338,3135
Plp1,14626,23823,0.958560027144292,510
Scg2,14809,23824,0.969375726957172,3135
Cdh13,14474,23825,0.988107967775045,506
Cplx2,14703,23825,0.944529275722173,3135
Trp53i11,14933,23825,0.982552402122522,3135
Gad1,14195,23826,0.955752283054205,3135
Cplx2,14601,23826,0.955311902732751,3135
Pcp4,14841,23826,0.987887706874306,3135
Plp1,14630,23827,0.965300602877226,510
Aldoc,14180,23828,0.984533497017495,527
Plp1,14625,23828,0.94616248562229,510
Enpp2,14469,23829,0.968775940827454,506
Tmsb10,14937,23830,0.951587373111445,3135
Id2,14173,23832,0.952109635114416,527
Gad1,14177,23832,0.969171405898682,527
Plp1,14538,23832,0.974027050860404,521
Cryab,14630,23832,0.973667571825048,510
Cplx2,14944,23832,0.933602786712969,3135
Cplx2,14922,23833,0.934792511792676,3135
Cryab,14476,23834,0.961968048231001,506
Plp1,14482,23835,0.935731502997322,531
Cxcl14,14667,23835,0.968919676913229,510
Plp1,14474,23837,0.959310095966174,531
Cnr1,14967,23837,0.929306328636145,3135
Plp1,14540,23838,0.947511916933535,521
Aldoc,14283,23839,0.96696102400314,534
Cplx2,14913,23839,0.957234694837593,3135
Prkca,14863,23840,0.979718393368857,3135
Aldoc,14172,23841,0.972234546177301,527
Plp1,14547,23841,0.976922431813013,521
Hapln1,14189,23842,0.942395187423007,527
Plp1,14481,23842,0.97585962577897,531
Plp1,14552,23842,0.902815749360455,521
Id2,14658,23842,0.95501229877534,510
Fxyd6,14335,23844,0.977175238862382,3135
Cryab,14509,23844,0.980510801179987,531
Plp1,14550,23844,0.95980613207874,521
Plp1,14542,23845,0.951738634362212,521
Cplx2,14965,23845,0.9160573749753,3135
Ndnf,14380,23847,0.980984357806271,3135
Cryab,14482,23847,0.914203073023145,531
Cck,14972,23847,0.973205188579465,3135
Cryab,14473,23850,0.955424417675526,531
Pcp4,14399,23853,0.980932502901327,3135
3110035E14Rik,14497,23854,0.988955155986698,531
Cplx2,14840,23854,0.938930562250549,3135
Slc6a1,14195,23855,0.980231414049114,527
Plp1,14477,23855,0.96849198296678,531
Cryab,14556,23856,0.979028906397339,521
6330403K07Rik,14082,23858,0.96329452093263,3135
Plp1,14486,23858,0.956049921457231,531
Plp1,14474,23859,0.95249972162069,531
Plp1,14488,23863,0.95695493038177,531
Rorb,14683,23863,0.980260078011987,3135
Aldoc,14811,23863,0.971670972396967,3135
Cplx2,14772,23867,0.950416637657659,3135
Pde1a,14166,23869,0.97803050225006,3135
Plp1,14530,23871,0.982154915515745,3135
Cplx2,14717,23871,0.937547018721031,3135
6330403K07Rik,14386,23872,0.951144954725076,3135
3110035E14Rik,14635,23874,0.984847534641026,3135
Snca,14190,23877,0.980511406810458,539
Tmsb10,14751,23877,0.973397778236906,3135
Id2,14981,23880,0.984958556167449,3135
Cnr1,14677,23881,0.985582747057418,3135
Reln,14267,23885,0.977067311688821,3135
Enc1,14355,23886,0.959944683823649,3135
Cplx2,14141,23887,0.957143033259341,3135
Cplx2,14874,23888,0.952544150522941,3135
Calm2,14611,23889,0.959596074235884,3135
Cplx2,14873,23889,0.924603897260771,3135
Id2,14366,23892,0.9825495003087,3135
Cryab,14614,23895,0.974556631025786,552
6330403K07Rik,14084,23896,0.978479414171928,3135
Id2,14151,23896,0.983910254815514,3135
Cryab,14642,23897,0.963650651770257,552
Trp53i11,14772,23900,0.968676615950209,3135
Cplx2,14838,23901,0.934142306160774,3135
Cryab,14128,23904,0.967811307308002,3135
Cryab,14625,23905,0.949361525701985,552
Plp1,14627,23906,0.979539155694824,552
Plp1,14642,23906,0.977567545266645,552
Plp1,14638,23908,0.956044930430937,552
Plp1,14632,23910,0.955168208929877,552
3110035E14Rik,14802,23912,0.987184925695087,3135
Tmsb10,14762,23914,0.948508715209633,3135
Gap43,14814,23915,0.988039561925011,3135
Aldoc,14672,23916,0.978899733239222,3135
Plp1,14627,23918,0.959424199621951,552
Plp1,14618,23919,0.961105425213008,552
Arpp21,14716,23920,0.964239991206541,3135
Id2,14435,23921,0.971014965588402,3135
Id2,14743,23923,0.9589938084738,3135
Rgs4,14750,23925,0.981299343227095,3135
Cryab,14162,23928,0.979657550807927,563
Aldoc,14461,23929,0.960286506480927,555
Id2,14468,23929,0.977696123806935,555
Cplx2,14094,23931,0.945614125018928,3135
Gap43,14086,23933,0.993052177024488,3135
Id2,14464,23935,0.984232967487022,555
Tmsb10,14958,23935,0.928042621971154,3135
Cryab,14201,23936,0.983963102026151,3135
Tmsb10,14790,23949,0.976282818098367,3135
Bcl11b,14910,23950,0.972156725988266,3135
Cplx2,14816,23953,0.945281428855351,3135
Bcl11b,14674,23954,0.982084300781136,3135
Reln,14295,23956,0.981864217337708,3135
Reln,14294,23957,0.976467783203473,3135
Calb1,14669,23962,0.986168843931169,3135
Aldoc,14170,23963,0.986901066438986,569
Pcp4,14597,23963,0.979944047035412,3135
Id2,14939,23963,0.973497182021202,575
Rgs12,14222,23964,0.958761640593803,574
Tmsb10,14317,23964,0.961265338361843,3135
Cplx2,14818,23967,0.943374038725546,3135
Cplx2,14986,23968,0.933319425664768,3135
Nrsn1,14376,23969,0.977646360381489,3135
Cplx2,14867,23969,0.965531062110163,3135
Id2,14232,23974,0.981785952334841,574
Tmsb10,14750,23975,0.986322696894766,3135
Pcp4,14733,23978,0.965527519320284,3135
Id2,14944,23979,0.987185165358566,575
Fxyd6,14813,23981,0.966419855952885,3135
Cplx2,14872,23981,0.941901236823439,3135
Slc6a1,14949,23981,0.979564635284735,575
Cplx2,14809,23983,0.934139586135668,3135
Id2,14226,23986,0.978493272943338,574
Nrsn1,14863,23986,0.97737442284248,3135
Cryab,14236,23987,0.959693205101256,574
Aldoc,14973,23988,0.992613171372201,576
Fam19a1,14282,23991,0.962965669912137,3135
Aldoc,14429,23994,0.943736511761258,3135
Cryab,14079,23998,0.977322407478175,3135
Kctd12,14301,24007,0.977421146335497,584
Cryab,14539,24007,0.980173747049024,3135
Id2,14642,24012,0.965757346374877,589
Rorb,14617,24013,0.932984598258394,589
Rorb,14618,24013,0.954631604583229,589
Cxcl14,14290,24016,0.901893035870522,584
Pcp4,14657,24016,0.960070816101799,589
Nr4a2,14945,24016,0.955187198331993,3135
Nrn1,14081,24019,0.941705786217674,592
6330403K07Rik,14823,24021,0.9564397947611,3135
Aldoc,14581,24022,0.984235260092192,3135
Cplx2,14804,24022,0.954467058406291,3135
Id2,15367,22704,0.969053527695821,3135
Enc1,15447,22711,0.9865482019883,3135
Neurod6,15422,22712,0.987813117152864,3135
Plp1,15511,22715,0.948765980162135,3135
Id2,15324,22717,0.91180133656279,3135
Rgs4,15311,22721,0.979288462746999,3135
Plp1,15509,22722,0.968808836216698,3135
Cryab,15537,22723,0.970634326003125,1
Plp1,15544,22723,0.980965182917782,1
Satb1,15606,22723,0.974827098791263,2
Cplx2,15470,22724,0.915521673843372,3135
Plp1,15543,22724,0.980029542885311,1
Plp1,15561,22724,0.979830095948325,1
Reln,15599,22724,0.943331750421192,3135
Gad1,15628,22724,0.977224856616945,2
Id2,15287,22725,0.983865740075319,3135
Aldoc,15327,22725,0.98172880701647,3135
Aldoc,15495,22725,0.978676820631445,3135
Calb1,15638,22725,0.975311267154056,2
Enpp2,15525,22726,0.947180963349299,3135
Plp1,15531,22726,0.980623986913956,1
Rbp4,15611,22726,0.954766940995105,2
Tmsb10,15621,22726,0.941222707232896,2
Nrsn1,15460,22727,0.980508571226117,3135
Reln,15617,22727,0.958868137272359,2
Sst,15634,22727,0.982493596579816,2
Cnr1,15604,22728,0.902148438753375,2
Satb1,15655,22728,0.970849563943025,2
Pde1a,15322,22730,0.952227887361642,3135
Enpp2,15536,22731,0.985988693047364,1
Adgrl2,15610,22732,0.951107602673532,2
Plp1,15529,22733,0.984733254052848,1
Gap43,15457,22734,0.984583862293993,3135
Ndnf,15622,22734,0.991310175778695,2
Gad1,15636,22734,0.971564719191909,2
Id2,15769,22738,0.950336503244373,3
Plp1,15550,22739,0.96222108028656,1
Cdh13,15629,22739,0.968439237674215,2
Id2,15747,22739,0.964725174859873,3
Id2,15470,22740,0.968280822790638,3135
Enpp2,15526,22740,0.945571481845619,1
Plp1,15537,22740,0.933406561493691,1
Enc1,15762,22740,0.965247671960887,3
Calm2,15253,22741,0.984669036518118,3135
Id2,15749,22741,0.968445608407885,3
Kctd12,15801,22741,0.987268153108731,3135
Pcp4,15607,22742,0.949121184690691,3135
Plp1,15530,22743,0.976765164278156,1
Gap43,15805,22743,0.902898319040822,3135
Cryab,15544,22744,0.988700544659042,1
Nrsn1,15849,22744,0.972965698439485,4
6330403K07Rik,15392,22745,0.968557468785822,3135
3110035E14Rik,15682,22745,0.984557195598357,3135
Gap43,15552,22746,0.989796390496022,1
Cplx2,15581,22746,0.947460229433703,3135
Cxcl14,15767,22746,0.924339438561641,3
Gap43,15831,22746,0.976002177304422,4
Satb1,15422,22748,0.989883964881375,3135
Satb1,15621,22749,0.955471475480115,7
Id2,15697,22749,0.975373298611477,3135
Cplx2,15851,22749,0.953365005913524,4
Satb1,15469,22750,0.989811569546122,3135
Plp1,15520,22750,0.975010238045945,1
Rasgrf2,15542,22750,0.956378860743001,1
Enc1,15272,22751,0.986541915529847,3135
Enc1,15674,22751,0.991851462328695,3135
Calm2,15203,22752,0.980033912313366,3135
Cplx2,15590,22752,0.952733643620302,3135
Satb1,15650,22752,0.985221651395738,3135
Slc6a1,15556,22753,0.979675581952727,1
Cplx2,15580,22753,0.964782599005147,3135
Pcp4,15699,22753,0.960738581224105,3135
Neurod6,15838,22753,0.988968533854239,4
Rgs4,15889,22753,0.979973117422668,3135
Prkca,15259,22754,0.967446260615395,3135
Pvalb,15477,22754,0.985994133463213,3135
Pvalb,15500,22754,0.978535774894608,9
Slc6a1,15537,22754,0.973430938880634,1
Satb1,15551,22754,0.989966022753986,1
Cryab,15458,22755,0.985541981124467,3135
Satb1,15609,22755,0.979293833627301,7
Cplx2,15848,22755,0.906908888183711,4
Cplx2,15965,22755,0.938574198154083,6
3110035E14Rik,15981,22756,0.991201505943875,6
Slc24a2,15672,22757,0.937974292852302,3135
Rgs4,15820,22757,0.961323305981985,4
Pcp4,16012,22757,0.977256639187123,3135
Pvalb,15474,22758,0.960662119226551,3135
Pvalb,15723,22758,0.939705032611029,3135
Bcl11b,15997,22758,0.957663188802081,3135
Gad1,15497,22759,0.939609522860807,9
Pvalb,15506,22759,0.934617881527299,9
Tmsb10,15737,22759,0.964018351731459,3135
Cplx2,16042,22759,0.940599472680517,3135
Id2,15663,22760,0.959543356630389,3135
Nrsn1,15724,22760,0.976820910044405,3135
Pvalb,15493,22761,0.975069787960291,9
Tac1,15522,22761,0.982075177958524,9
Cxcl14,15557,22761,0.957358532118487,3135
Cplx2,15331,22762,0.914798587055029,3135
Cux2,15512,22762,0.944562440119688,9
Cplx2,15901,22763,0.923183861355838,8
Id2,15535,22764,0.963933316537255,1
Gap43,15821,22764,0.916551554175429,4
Neurod6,15909,22764,0.929621926722094,8
Gad1,15472,22765,0.984828084405636,3135
Pvalb,15483,22765,0.977326271341653,17
Rgs4,15617,22765,0.975420949778973,7
Cplx2,15981,22765,0.933600191730381,6
Slc24a2,15438,22766,0.942683497177545,14
Slc24a2,15816,22766,0.978681845243718,4
Tmsb10,15937,22766,0.975058864661199,3135
Satb1,15495,22767,0.98358840049732,9
Pvalb,15517,22767,0.973554865162767,9
Calm2,15579,22767,0.98251872452455,11
Scg2,15629,22767,0.964361590483495,7
Enc1,15965,22767,0.988865890031468,6
Slc24a2,15720,22768,0.946956579964223,3135
Calm2,16017,22768,0.97138599045637,3135
Atp1b1,15612,22769,0.973649326550578,7
Atp1b1,15663,22769,0.973990837997506,16
Enc1,15838,22769,0.993321843548124,10
Bcl11b,15849,22769,0.964008612512604,10
Cplx2,15888,22769,0.969420299021933,8
Pvalb,15492,22770,0.904135594431003,17
Gad1,15517,22770,0.988437234536017,9
Gap43,15647,22770,0.954302128316636,16
Cplx2,15893,22770,0.935350441921099,8
Rgs4,15927,22770,0.953152005075628,8
Enc1,15968,22770,0.984886590038909,6
Nrsn1,15986,22770,0.97123892364049,6
Aldoc,16060,22770,0.980614900019879,3135
Aldoc,15482,22771,0.938904596312936,3135
Calm2,15487,22771,0.911114844764606,17
Satb1,15513,22771,0.983055584117712,9
Gabrd,15616,22771,0.909738681100285,7
6330403K07Rik,15825,22771,0.951841171619844,10
Tmsb10,15308,22772,0.963924620383617,3135
Enc1,15594,22772,0.986908920686386,3135
Bcl11b,15628,22772,0.98414744502727,12
Serpini1,15641,22772,0.925317542458895,12
Rgs4,15671,22772,0.971967513098596,3135
Cort,15856,22772,0.939244843482851,3135
Neurod6,15983,22772,0.923526638610812,6
Plp1,16152,22772,0.968488268397177,3135
Pvalb,15730,22773,0.970507508020386,3135
Slc24a2,15839,22773,0.937926990380842,10
3110035E14Rik,15969,22773,0.955480099413523,6
3110035E14Rik,15352,22774,0.981474810387742,3135
Nrsn1,15366,22774,0.975512431203282,3135
Nrsn1,15430,22774,0.954439143963038,14
Gap43,15612,22774,0.973233615868909,7
Atp1b1,15669,22774,0.980608499550598,16
Gad1,15507,22775,0.975949642758633,9
Atp1b1,15532,22775,0.944982201705573,9
Rgs4,15908,22775,0.95495024213849,8
Rgs4,15445,22776,0.977012738423106,14
3110035E14Rik,15572,22776,0.973080071587974,11
Gad1,15745,22776,0.979434309271268,18
Bcl11b,15109,22777,0.977597884997545,3135
Nrsn1,15419,22777,0.922559671377754,3135
Atp1b1,15479,22777,0.975090687308748,17
3110035E14Rik,15565,22777,0.9477419437716,11
Enpp2,15582,22777,0.969003640061432,11
Crym,15696,22777,0.967647581931971,3135
Pvalb,15742,22777,0.943110011555601,18
Nov,15837,22777,0.985679263186162,10
Enc1,16011,22777,0.983552221885548,3135
Calm2,16021,22777,0.960651961034183,3135
Trp53i11,15218,22778,0.979386036329246,3135
Calm2,15415,22778,0.951878597639552,3135
Cdh13,15543,22778,0.977981017822577,3135
Slc24a2,15752,22778,0.935871286844402,18
Cplx2,15956,22778,0.962919465402036,6
Cryab,16222,22778,0.988224377668539,15
Bcl11b,15159,22779,0.983098918752954,13
Nrsn1,15495,22779,0.936583605991629,17
3110035E14Rik,15588,22779,0.981845112719006,11
Id2,15617,22779,0.978468330512921,12
Pde1a,15974,22779,0.927976411530397,6
Rgs4,16013,22779,0.939485411468376,3135
Plp1,16232,22779,0.952341050828032,15
Gap43,15147,22780,0.975054136923724,3135
3110035E14Rik,15180,22780,0.98637207192757,13
3110035E14Rik,15463,22780,0.934157877659786,14
Pvalb,15478,22780,0.9620016098099,17
Cadps2,15608,22780,0.925852985662323,12
Slc24a2,15622,22780,0.966847103374118,12
Satb1,15644,22780,0.987100189757957,16
Pvalb,15734,22780,0.953970471949026,18
3110035E14Rik,15976,22780,0.98529178511666,6
Enpp2,16248,22780,0.94595725238713,15
Neurod6,15121,22781,0.962658256904043,3135
3110035E14Rik,15194,22781,0.979118745704914,13
3110035E14Rik,15452,22781,0.986706312024577,14
Pvalb,15762,22781,0.980901442243408,18
Cplx2,15819,22781,0.920547685252009,10
Cplx2,15842,22781,0.9458336409123,10
Pcp4,15992,22781,0.953725083450561,6
Neurod6,16226,22781,0.982947600437752,3135
Plp1,16238,22781,0.957170696409477,15
Calm2,15188,22782,0.983752728724436,13
Crym,15395,22782,0.964963564095073,3135
Pvalb,15487,22782,0.95287443890423,17
Plp1,15579,22782,0.977824276551719,11
Neurod6,15640,22782,0.977599527617095,12
Aldoc,15723,22782,0.967046200134345,3135
Gad1,15772,22782,0.939595666759607,18
Bcl11b,15247,22783,0.991716855116221,3135
Snca,15438,22783,0.956175382920308,14
Satb1,15529,22783,0.968871687885367,9
3110035E14Rik,15564,22783,0.99312133940081,11
Calm2,15593,22783,0.982971555602261,11
Adgrl2,15633,22783,0.96746586082334,12
Rgs4,15672,22783,0.972773516062854,16
Gad1,15754,22783,0.915100684880938,18
Serpini1,15828,22783,0.980513139666516,10
Cryab,16197,22783,0.976169828646318,3135
Calm2,15398,22784,0.958539311984188,3135
Calm2,15425,22784,0.928153252112884,14
Pvalb,15534,22784,0.994079570123245,9
Prkca,15569,22784,0.971788618579032,11
Atp1b1,15415,22785,0.91855722957955,3135
Slc24a2,15466,22785,0.964510822746388,14
Atp1b1,15653,22785,0.969975346726504,16
Cplx2,15962,22785,0.927418871883747,6
Id2,15421,22786,0.988111140602077,14
Rgs4,15460,22786,0.971997072479788,14
Pvalb,15498,22786,0.984345324559244,17
3110035E14Rik,15546,22786,0.995652696832776,11
Gap43,15662,22786,0.988652590320536,16
Pvalb,15732,22786,0.926933552129018,18
Pvalb,15766,22786,0.967417179429691,18
Neurod6,15176,22787,0.977221038947146,13
Slc24a2,15447,22787,0.920756569089415,14
Pcp4,16053,22787,0.988480895391955,20
Arpp21,15437,22788,0.957768839538898,14
3110035E14Rik,15455,22788,0.992756883892587,14
Pvalb,15480,22788,0.960057107351838,17
Cox6a2,15483,22788,0.94433258592801,17
Gad1,15510,22788,0.982431161962956,17
Calm2,15608,22788,0.965779008691463,12
Neurod6,15611,22788,0.967302417538662,12
Slc24a2,15674,22788,0.96643235329344,16
Calm2,15755,22788,0.956915190928794,18
Aldoc,15384,22789,0.966340117834897,3135
Rgs4,15407,22789,0.987907686567712,3135
Enc1,15449,22789,0.991497751158688,14
Gad1,15470,22789,0.980879174007123,17
Gad1,15491,22789,0.950230547331388,17
Pvalb,15494,22789,0.986158230547874,17
Plp1,15578,22789,0.979918800855557,11
Neurod6,15629,22789,0.982670692086307,12
Reln,15655,22789,0.917284717798526,16
Reln,15663,22789,0.922904590664487,16
Satb1,15823,22789,0.990428531662565,10
Prkca,15977,22789,0.976042158571538,6
Slc24a2,16346,22789,0.967194017103422,19
Gad1,15490,22790,0.947535702690249,17
Pvalb,15540,22790,0.966040870389921,9
Atp1b1,15729,22790,0.946285898797774,18
Gad1,15738,22790,0.907886934629268,18
Pvalb,15748,22790,0.987422265763169,18
Atp1b1,15773,22790,0.958115348464825,18
Slc24a2,15845,22790,0.973317278240505,10
Neurod6,16040,22790,0.972004258941641,20
Gad1,15526,22791,0.993278220332109,9
Slc24a2,15645,22791,0.977852079409323,16
Reln,15658,22791,0.906107042230004,16
Tmsb10,15974,22791,0.940278198809538,6
Ntng1,15186,22792,0.934929743729979,13
3110035E14Rik,15622,22792,0.983861097899958,12
Pvalb,15766,22792,0.977424088265751,18
Cryab,15941,22792,0.967699368462309,22
Plp1,16334,22792,0.979237772191585,19
Calm2,15155,22793,0.97254974525191,13
Calm2,15203,22793,0.929683624489339,13
Rgs4,15467,22793,0.925943315946024,14
Atp1b1,15598,22793,0.980832590583927,12
Nr4a2,15627,22793,0.964729510325741,12
Pvalb,15734,22793,0.982053352436289,18
Atp1b1,15836,22793,0.969786969335623,10
Cplx2,15918,22793,0.946465377130157,8
Id2,15932,22793,0.962833501185241,22
Tmsb10,15997,22793,0.984448429253354,3135
3110035E14Rik,15637,22794,0.95383107313662,12
Gad1,15729,22794,0.978150733599801,18
Pvalb,15756,22794,0.995210380996738,18
Plp1,16250,22794,0.968587419470657,15
3110035E14Rik,15115,22795,0.963820775185651,21
Calm2,15133,22795,0.979055451228647,21
Id2,15296,22795,0.966017627634871,3135
Slc24a2,15660,22795,0.96004623651294,16
Tac1,15738,22795,0.988698031589422,18
Crhbp,15771,22795,0.994332878566419,18
Cryab,15940,22795,0.980040873164117,22
Enpp2,15948,22795,0.960608347346415,22
Enc1,16066,22795,0.974838357212667,20
3110035E14Rik,15114,22796,0.993523034573952,21
Pvalb,15512,22796,0.95494890745698,17
Crhbp,15760,22796,0.945673238822705,18
Neurod6,16049,22796,0.98033337624033,20
Atp1b1,15299,22797,0.95670782840393,24
Pde1a,15317,22797,0.989691062277933,24
Enc1,15416,22797,0.987032145219203,3135
3110035E14Rik,15432,22797,0.994945947097297,14
Sulf2,15444,22797,0.985969313541216,14
Pvalb,15503,22797,0.94433949312984,17
3110035E14Rik,15582,22797,0.961866379739629,11
Sst,15662,22797,0.968945771725597,16
Rbp4,15667,22797,0.986728327012259,16
Pvalb,15752,22797,0.910755453586021,18
Gad1,15766,22797,0.966630818725954,18
Cplx2,15820,22797,0.922637725685774,10
Nrsn1,15881,22797,0.940668107133335,3135
Tmsb10,15198,22798,0.976300587162149,23
Id2,15313,22798,0.949905047745588,24
Pde1a,15459,22798,0.98737805781554,14
Atp1b1,15655,22798,0.968370911799113,16
Calm2,15916,22798,0.979262840417189,8
Pde1a,16035,22798,0.943515468671639,20
Satb1,15487,22799,0.971627921727624,17
Aldoc,15540,22799,0.950180027847793,3135
Enpp2,15581,22799,0.989221584117942,11
Id2,15621,22799,0.964095993363512,12
Plp1,15951,22799,0.969708164763329,22
Slc24a2,15649,22800,0.932765851982724,16
Gad1,15724,22800,0.974068820993338,18
Gad1,15747,22800,0.984535117136298,18
Plp1,15936,22800,0.978590351162453,22
Tmsb10,16027,22800,0.931153447603694,3135
Tmsb10,16075,22800,0.95977831474495,20
Calm2,15034,22801,0.950771778851571,30
Id2,15090,22801,0.968860808908141,21
Neurod6,15113,22801,0.967592849909391,21
Tmsb10,15196,22801,0.91485674680381,23
Gad1,15496,22801,0.917717394897481,17
Crhbp,15521,22801,0.946630849883037,17
